execution,phase,year,month,day,hour,minute,second,ms
s05_01,start      ,2022,7,11,13,35,56,169
s05_01,stand_start,2022,7,11,13,35,56,995
s05_01,stand_end  ,2022,7,11,13,35,58,346
s05_01,turn1_start,2022,7,11,13,36,0,621
s05_01,turn1_end  ,2022,7,11,13,36,2,156
s05_01,turn2_start,2022,7,11,13,36,3,980
s05_01,turn2_end  ,2022,7,11,13,36,4,818
s05_01,sit_start  ,2022,7,11,13,36,4,818
s05_01,sit_end    ,2022,7,11,13,36,5,988
s05_01,end        ,2022,7,11,13,36,6,943
s05_02,start      ,2022,7,11,13,36,50,0
s05_02,stand_start,2022,7,11,13,36,51,758
s05_02,stand_end  ,2022,7,11,13,36,53,113
s05_02,turn1_start,2022,7,11,13,36,55,420
s05_02,turn1_end  ,2022,7,11,13,36,56,741
s05_02,turn2_start,2022,7,11,13,36,58,630
s05_02,turn2_end  ,2022,7,11,13,36,59,533
s05_02,sit_start  ,2022,7,11,13,36,59,533
s05_02,sit_end    ,2022,7,11,13,37,0,756
s05_02,end        ,2022,7,11,13,37,1,123
s05_03,start      ,2022,7,11,13,37,19,646
s05_03,stand_start,2022,7,11,13,37,20,331
s05_03,stand_end  ,2022,7,11,13,37,21,671
s05_03,turn1_start,2022,7,11,13,37,23,928
s05_03,turn1_end  ,2022,7,11,13,37,25,350
s05_03,turn2_start,2022,7,11,13,37,27,223
s05_03,turn2_end  ,2022,7,11,13,37,28,96
s05_03,sit_start  ,2022,7,11,13,37,28,96
s05_03,sit_end    ,2022,7,11,13,37,29,433
s05_03,end        ,2022,7,11,13,37,29,433
s05_04,start      ,2022,7,11,13,37,48,258
s05_04,stand_start,2022,7,11,13,37,48,743
s05_04,stand_end  ,2022,7,11,13,37,49,981
s05_04,turn1_start,2022,7,11,13,37,52,157
s05_04,turn1_end  ,2022,7,11,13,37,53,413
s05_04,turn2_start,2022,7,11,13,37,55,418
s05_04,turn2_end  ,2022,7,11,13,37,56,291
s05_04,sit_start  ,2022,7,11,13,37,56,291
s05_04,sit_end    ,2022,7,11,13,37,57,596
s05_04,end        ,2022,7,11,13,37,57,596
s05_05,start      ,2022,7,11,13,38,15,614
s05_05,stand_start,2022,7,11,13,38,16,554
s05_05,stand_end  ,2022,7,11,13,38,17,672
s05_05,turn1_start,2022,7,11,13,38,20,63
s05_05,turn1_end  ,2022,7,11,13,38,21,517
s05_05,turn2_start,2022,7,11,13,38,23,574
s05_05,turn2_end  ,2022,7,11,13,38,24,378
s05_05,sit_start  ,2022,7,11,13,38,24,378
s05_05,sit_end    ,2022,7,11,13,38,25,746
s05_05,end        ,2022,7,11,13,38,25,746
s05_06,start      ,2022,7,11,13,38,44,219
s05_06,stand_start,2022,7,11,13,38,45,36
s05_06,stand_end  ,2022,7,11,13,38,46,273
s05_06,turn1_start,2022,7,11,13,38,48,534
s05_06,turn1_end  ,2022,7,11,13,38,50,290
s05_06,turn2_start,2022,7,11,13,38,52,381
s05_06,turn2_end  ,2022,7,11,13,38,53,170
s05_06,sit_start  ,2022,7,11,13,38,53,170
s05_06,sit_end    ,2022,7,11,13,38,54,354
s05_06,end        ,2022,7,11,13,38,54,354
s05_07,start      ,2022,7,11,13,39,12,19
s05_07,stand_start,2022,7,11,13,39,12,657
s05_07,stand_end  ,2022,7,11,13,39,13,962
s05_07,turn1_start,2022,7,11,13,39,16,387
s05_07,turn1_end  ,2022,7,11,13,39,17,641
s05_07,turn2_start,2022,7,11,13,39,19,529
s05_07,turn2_end  ,2022,7,11,13,39,20,417
s05_07,sit_start  ,2022,7,11,13,39,20,417
s05_07,sit_end    ,2022,7,11,13,39,21,889
s05_07,end        ,2022,7,11,13,39,21,889
s05_08,start      ,2022,7,11,13,39,40,157
s05_08,stand_start,2022,7,11,13,39,40,890
s05_08,stand_end  ,2022,7,11,13,39,42,60
s05_08,turn1_start,2022,7,11,13,39,44,647
s05_08,turn1_end  ,2022,7,11,13,39,46,153
s05_08,turn2_start,2022,7,11,13,39,48,184
s05_08,turn2_end  ,2022,7,11,13,39,49,254
s05_08,sit_start  ,2022,7,11,13,39,49,254
s05_08,sit_end    ,2022,7,11,13,39,50,761
s05_08,end        ,2022,7,11,13,39,50,761
s05_09,start      ,2022,7,11,13,40,8,571
s05_09,stand_start,2022,7,11,13,40,10,561
s05_09,stand_end  ,2022,7,11,13,40,11,667
s05_09,turn1_start,2022,7,11,13,40,14,76
s05_09,turn1_end  ,2022,7,11,13,40,15,280
s05_09,turn2_start,2022,7,11,13,40,17,421
s05_09,turn2_end  ,2022,7,11,13,40,18,474
s05_09,sit_start  ,2022,7,11,13,40,18,474
s05_09,sit_end    ,2022,7,11,13,40,19,913
s05_09,end        ,2022,7,11,13,40,19,913
s05_10,start      ,2022,7,11,13,40,44,84
s05_10,stand_start,2022,7,11,13,40,45,290
s05_10,stand_end  ,2022,7,11,13,40,46,377
s05_10,turn1_start,2022,7,11,13,40,48,951
s05_10,turn1_end  ,2022,7,11,13,40,50,456
s05_10,turn2_start,2022,7,11,13,40,52,148
s05_10,turn2_end  ,2022,7,11,13,40,53,34
s05_10,sit_start  ,2022,7,11,13,40,53,34
s05_10,sit_end    ,2022,7,11,13,40,54,222
s05_10,end        ,2022,7,11,13,40,54,222
