execution,phase,year,month,day,hour,minute,second,ms
s09_01,start      ,2022,7,11,14,19,12,270
s09_01,stand_start,2022,7,11,14,19,12,939
s09_01,stand_end  ,2022,7,11,14,19,14,444
s09_01,turn1_start,2022,7,11,14,19,16,987
s09_01,turn1_end  ,2022,7,11,14,19,18,210
s09_01,turn2_start,2022,7,11,14,19,20,67
s09_01,turn2_end  ,2022,7,11,14,19,20,904
s09_01,sit_start  ,2022,7,11,14,19,20,904
s09_01,sit_end    ,2022,7,11,14,19,22,78
s09_01,end        ,2022,7,11,14,19,22,78
s09_02,start      ,2022,7,11,14,19,59,65
s09_02,stand_start,2022,7,11,14,19,59,970
s09_02,stand_end  ,2022,7,11,14,20,0,907
s09_02,turn1_start,2022,7,11,14,20,3,484
s09_02,turn1_end  ,2022,7,11,14,20,4,471
s09_02,turn2_start,2022,7,11,14,20,6,683
s09_02,turn2_end  ,2022,7,11,14,20,7,586
s09_02,sit_start  ,2022,7,11,14,20,7,586
s09_02,sit_end    ,2022,7,11,14,20,8,926
s09_02,end        ,2022,7,11,14,20,8,926
s09_03,start      ,2022,7,11,14,20,32,900
s09_03,stand_start,2022,7,11,14,20,33,216
s09_03,stand_end  ,2022,7,11,14,20,34,353
s09_03,turn1_start,2022,7,11,14,20,36,933
s09_03,turn1_end  ,2022,7,11,14,20,37,835
s09_03,turn2_start,2022,7,11,14,20,40,277
s09_03,turn2_end  ,2022,7,11,14,20,41,364
s09_03,sit_start  ,2022,7,11,14,20,41,364
s09_03,sit_end    ,2022,7,11,14,20,43,3
s09_03,end        ,2022,7,11,14,20,43,3
s09_04,start      ,2022,7,11,14,21,1,187
s09_04,stand_start,2022,7,11,14,21,1,607
s09_04,stand_end  ,2022,7,11,14,21,2,864
s09_04,turn1_start,2022,7,11,14,21,5,422
s09_04,turn1_end  ,2022,7,11,14,21,6,343
s09_04,turn2_start,2022,7,11,14,21,8,919
s09_04,turn2_end  ,2022,7,11,14,21,9,839
s09_04,sit_start  ,2022,7,11,14,21,9,839
s09_04,sit_end    ,2022,7,11,14,21,11,527
s09_04,end        ,2022,7,11,14,21,12,583
s09_05,start      ,2022,7,11,14,21,29,749
s09_05,stand_start,2022,7,11,14,21,30,16
s09_05,stand_end  ,2022,7,11,14,21,31,389
s09_05,turn1_start,2022,7,11,14,21,34,45
s09_05,turn1_end  ,2022,7,11,14,21,35,65
s09_05,turn2_start,2022,7,11,14,21,37,504
s09_05,turn2_end  ,2022,7,11,14,21,38,658
s09_05,sit_start  ,2022,7,11,14,21,38,658
s09_05,sit_end    ,2022,7,11,14,21,40,281
s09_05,end        ,2022,7,11,14,21,41,252
s09_06,start      ,2022,7,11,14,22,12,329
s09_06,stand_start,2022,7,11,14,22,13,66
s09_06,stand_end  ,2022,7,11,14,22,14,271
s09_06,turn1_start,2022,7,11,14,22,16,863
s09_06,turn1_end  ,2022,7,11,14,22,17,967
s09_06,turn2_start,2022,7,11,14,22,20,492
s09_06,turn2_end  ,2022,7,11,14,22,21,311
s09_06,sit_start  ,2022,7,11,14,22,21,311
s09_06,sit_end    ,2022,7,11,14,22,23,101
s09_06,end        ,2022,7,11,14,22,23,819
s09_07,start      ,2022,7,11,14,22,43,755
s09_07,stand_start,2022,7,11,14,22,44,406
s09_07,stand_end  ,2022,7,11,14,22,45,544
s09_07,turn1_start,2022,7,11,14,22,48,35
s09_07,turn1_end  ,2022,7,11,14,22,48,922
s09_07,turn2_start,2022,7,11,14,22,51,381
s09_07,turn2_end  ,2022,7,11,14,22,52,285
s09_07,sit_start  ,2022,7,11,14,22,52,285
s09_07,sit_end    ,2022,7,11,14,22,53,773
s09_07,end        ,2022,7,11,14,22,53,773
s09_08,start      ,2022,7,11,14,23,13,443
s09_08,stand_start,2022,7,11,14,23,13,762
s09_08,stand_end  ,2022,7,11,14,23,14,983
s09_08,turn1_start,2022,7,11,14,23,17,540
s09_08,turn1_end  ,2022,7,11,14,23,18,678
s09_08,turn2_start,2022,7,11,14,23,21,107
s09_08,turn2_end  ,2022,7,11,14,23,21,941
s09_08,sit_start  ,2022,7,11,14,23,21,941
s09_08,sit_end    ,2022,7,11,14,23,23,964
s09_08,end        ,2022,7,11,14,23,23,964
s09_09,start      ,2022,7,11,14,23,41,848
s09_09,stand_start,2022,7,11,14,23,42,366
s09_09,stand_end  ,2022,7,11,14,23,43,416
s09_09,turn1_start,2022,7,11,14,23,45,909
s09_09,turn1_end  ,2022,7,11,14,23,47,16
s09_09,turn2_start,2022,7,11,14,23,49,490
s09_09,turn2_end  ,2022,7,11,14,23,50,359
s09_09,sit_start  ,2022,7,11,14,23,50,359
s09_09,sit_end    ,2022,7,11,14,23,51,946
s09_09,end        ,2022,7,11,14,23,52,899
s09_10,start      ,2022,7,11,14,24,9,618
s09_10,stand_start,2022,7,11,14,24,10,19
s09_10,stand_end  ,2022,7,11,14,24,11,341
s09_10,turn1_start,2022,7,11,14,24,13,784
s09_10,turn1_end  ,2022,7,11,14,24,14,887
s09_10,turn2_start,2022,7,11,14,24,17,478
s09_10,turn2_end  ,2022,7,11,14,24,18,281
s09_10,sit_start  ,2022,7,11,14,24,18,281
s09_10,sit_end    ,2022,7,11,14,24,19,919
s09_10,end        ,2022,7,11,14,24,20,873
