execution,phase,year,month,day,hour,minute,second,ms
s14_01,start      ,2022,7,12,11,7,32,793
s14_01,stand_start,2022,7,12,11,7,33,363
s14_01,stand_end  ,2022,7,12,11,7,34,884
s14_01,turn1_start,2022,7,12,11,7,38,511
s14_01,turn1_end  ,2022,7,12,11,7,40,133
s14_01,turn2_start,2022,7,12,11,7,43,427
s14_01,turn2_end  ,2022,7,12,11,7,44,965
s14_01,sit_start  ,2022,7,12,11,7,44,965
s14_01,sit_end    ,2022,7,12,11,7,46,770
s14_01,end        ,2022,7,12,11,7,47,556
s14_02,start      ,2022,7,12,11,8,11,180
s14_02,stand_start,2022,7,12,11,8,11,447
s14_02,stand_end  ,2022,7,12,11,8,12,484
s14_02,turn1_start,2022,7,12,11,8,16,127
s14_02,turn1_end  ,2022,7,12,11,8,17,634
s14_02,turn2_start,2022,7,12,11,8,21,63
s14_02,turn2_end  ,2022,7,12,11,8,22,284
s14_02,sit_start  ,2022,7,12,11,8,22,284
s14_02,sit_end    ,2022,7,12,11,8,23,906
s14_02,end        ,2022,7,12,11,8,23,906
s14_03,start      ,2022,7,12,11,8,42,509
s14_03,stand_start,2022,7,12,11,8,42,845
s14_03,stand_end  ,2022,7,12,11,8,44,116
s14_03,turn1_start,2022,7,12,11,8,48,12
s14_03,turn1_end  ,2022,7,12,11,8,49,600
s14_03,turn2_start,2022,7,12,11,8,52,542
s14_03,turn2_end  ,2022,7,12,11,8,53,728
s14_03,sit_start  ,2022,7,12,11,8,53,728
s14_03,sit_end    ,2022,7,12,11,8,54,983
s14_03,end        ,2022,7,12,11,8,54,983
s14_04,start      ,2022,7,12,11,9,11,835
s14_04,stand_start,2022,7,12,11,9,12,371
s14_04,stand_end  ,2022,7,12,11,9,13,475
s14_04,turn1_start,2022,7,12,11,9,16,339
s14_04,turn1_end  ,2022,7,12,11,9,17,778
s14_04,turn2_start,2022,7,12,11,9,20,388
s14_04,turn2_end  ,2022,7,12,11,9,21,716
s14_04,sit_start  ,2022,7,12,11,9,21,716
s14_04,sit_end    ,2022,7,12,11,9,22,686
s14_04,end        ,2022,7,12,11,9,22,686
s14_05,start      ,2022,7,12,11,10,3,155
s14_05,stand_start,2022,7,12,11,10,4,661
s14_05,stand_end  ,2022,7,12,11,10,6,116
s14_05,turn1_start,2022,7,12,11,10,9,344
s14_05,turn1_end  ,2022,7,12,11,10,11,167
s14_05,turn2_start,2022,7,12,11,10,14,793
s14_05,turn2_end  ,2022,7,12,11,10,15,948
s14_05,sit_start  ,2022,7,12,11,10,15,948
s14_05,sit_end    ,2022,7,12,11,10,17,102
s14_05,end        ,2022,7,12,11,10,17,102
s14_06,start      ,2022,7,12,11,10,38,122
s14_06,stand_start,2022,7,12,11,10,38,357
s14_06,stand_end  ,2022,7,12,11,10,39,462
s14_06,turn1_start,2022,7,12,11,10,43,341
s14_06,turn1_end  ,2022,7,12,11,10,45,47
s14_06,turn2_start,2022,7,12,11,10,48,208
s14_06,turn2_end  ,2022,7,12,11,10,49,495
s14_06,sit_start  ,2022,7,12,11,10,49,495
s14_06,sit_end    ,2022,7,12,11,10,51,29
s14_06,end        ,2022,7,12,11,10,51,29
s14_07,start      ,2022,7,12,11,11,9,492
s14_07,stand_start,2022,7,12,11,11,10,80
s14_07,stand_end  ,2022,7,12,11,11,11,270
s14_07,turn1_start,2022,7,12,11,11,14,199
s14_07,turn1_end  ,2022,7,12,11,11,15,971
s14_07,turn2_start,2022,7,12,11,11,18,795
s14_07,turn2_end  ,2022,7,12,11,11,20,81
s14_07,sit_start  ,2022,7,12,11,11,20,81
s14_07,sit_end    ,2022,7,12,11,11,21,601
s14_07,end        ,2022,7,12,11,11,21,601
s14_08,start      ,2022,7,12,11,11,38,20
s14_08,stand_start,2022,7,12,11,11,38,472
s14_08,stand_end  ,2022,7,12,11,11,39,557
s14_08,turn1_start,2022,7,12,11,11,42,602
s14_08,turn1_end  ,2022,7,12,11,11,44,340
s14_08,turn2_start,2022,7,12,11,11,47,684
s14_08,turn2_end  ,2022,7,12,11,11,48,937
s14_08,sit_start  ,2022,7,12,11,11,48,937
s14_08,sit_end    ,2022,7,12,11,11,50,392
s14_08,end        ,2022,7,12,11,11,50,392
s14_09,start      ,2022,7,12,11,12,7,120
s14_09,stand_start,2022,7,12,11,12,7,235
s14_09,stand_end  ,2022,7,12,11,12,8,457
s14_09,turn1_start,2022,7,12,11,12,11,637
s14_09,turn1_end  ,2022,7,12,11,12,13,444
s14_09,turn2_start,2022,7,12,11,12,16,656
s14_09,turn2_end  ,2022,7,12,11,12,18,26
s14_09,sit_start  ,2022,7,12,11,12,18,26
s14_09,sit_end    ,2022,7,12,11,12,19,281
s14_09,end        ,2022,7,12,11,12,19,281
s14_10,start      ,2022,7,12,11,12,34,902
s14_10,stand_start,2022,7,12,11,12,35,586
s14_10,stand_end  ,2022,7,12,11,12,37,95
s14_10,turn1_start,2022,7,12,11,12,40,230
s14_10,turn1_end  ,2022,7,12,11,12,41,551
s14_10,turn2_start,2022,7,12,11,12,44,392
s14_10,turn2_end  ,2022,7,12,11,12,45,681
s14_10,sit_start  ,2022,7,12,11,12,45,681
s14_10,sit_end    ,2022,7,12,11,12,47,1
s14_10,end        ,2022,7,12,11,12,47,1
