execution,phase,year,month,day,hour,minute,second,ms
s10_01,start      ,2022,7,11,14,29,26,432
s10_01,stand_start,2022,7,11,14,29,26,717
s10_01,stand_end  ,2022,7,11,14,29,27,955
s10_01,turn1_start,2022,7,11,14,29,30,933
s10_01,turn1_end  ,2022,7,11,14,29,32,89
s10_01,turn2_start,2022,7,11,14,29,34,634
s10_01,turn2_end  ,2022,7,11,14,29,35,603
s10_01,sit_start  ,2022,7,11,14,29,35,603
s10_01,sit_end    ,2022,7,11,14,29,37,444
s10_01,end        ,2022,7,11,14,29,38,130
s10_02,start      ,2022,7,11,14,30,30,317
s10_02,stand_start,2022,7,11,14,30,31,152
s10_02,stand_end  ,2022,7,11,14,30,32,89
s10_02,turn1_start,2022,7,11,14,30,34,700
s10_02,turn1_end  ,2022,7,11,14,30,35,953
s10_02,turn2_start,2022,7,11,14,30,38,480
s10_02,turn2_end  ,2022,7,11,14,30,39,283
s10_02,sit_start  ,2022,7,11,14,30,39,283
s10_02,sit_end    ,2022,7,11,14,30,41,122
s10_02,end        ,2022,7,11,14,30,41,692
s10_03,start      ,2022,7,11,14,31,13,787
s10_03,stand_start,2022,7,11,14,31,15,893
s10_03,stand_end  ,2022,7,11,14,31,16,929
s10_03,turn1_start,2022,7,11,14,31,19,437
s10_03,turn1_end  ,2022,7,11,14,31,20,456
s10_03,turn2_start,2022,7,11,14,31,23,67
s10_03,turn2_end  ,2022,7,11,14,31,24,21
s10_03,sit_start  ,2022,7,11,14,31,24,21
s10_03,sit_end    ,2022,7,11,14,31,26,126
s10_03,end        ,2022,7,11,14,31,26,562
s10_04,start      ,2022,7,11,14,31,46,860
s10_04,stand_start,2022,7,11,14,31,47,209
s10_04,stand_end  ,2022,7,11,14,31,48,482
s10_04,turn1_start,2022,7,11,14,31,51,24
s10_04,turn1_end  ,2022,7,11,14,31,52,243
s10_04,turn2_start,2022,7,11,14,31,54,953
s10_04,turn2_end  ,2022,7,11,14,31,56,110
s10_04,sit_start  ,2022,7,11,14,31,56,110
s10_04,sit_end    ,2022,7,11,14,31,57,801
s10_04,end        ,2022,7,11,14,31,58,533
s10_05,start      ,2022,7,11,14,32,33,867
s10_05,stand_start,2022,7,11,14,32,34,486
s10_05,stand_end  ,2022,7,11,14,32,35,792
s10_05,turn1_start,2022,7,11,14,32,38,530
s10_05,turn1_end  ,2022,7,11,14,32,39,734
s10_05,turn2_start,2022,7,11,14,32,42,229
s10_05,turn2_end  ,2022,7,11,14,32,43,66
s10_05,sit_start  ,2022,7,11,14,32,43,66
s10_05,sit_end    ,2022,7,11,14,32,45,7
s10_05,end        ,2022,7,11,14,32,45,7
s10_06,start      ,2022,7,11,14,33,7,206
s10_06,stand_start,2022,7,11,14,33,7,558
s10_06,stand_end  ,2022,7,11,14,33,8,880
s10_06,turn1_start,2022,7,11,14,33,11,556
s10_06,turn1_end  ,2022,7,11,14,33,12,796
s10_06,turn2_start,2022,7,11,14,33,15,421
s10_06,turn2_end  ,2022,7,11,14,33,16,291
s10_06,sit_start  ,2022,7,11,14,33,16,291
s10_06,sit_end    ,2022,7,11,14,33,18,400
s10_06,end        ,2022,7,11,14,33,19,17
s10_07,start      ,2022,7,11,14,33,38,700
s10_07,stand_start,2022,7,11,14,33,39,62
s10_07,stand_end  ,2022,7,11,14,33,40,317
s10_07,turn1_start,2022,7,11,14,33,42,925
s10_07,turn1_end  ,2022,7,11,14,33,43,946
s10_07,turn2_start,2022,7,11,14,33,46,308
s10_07,turn2_end  ,2022,7,11,14,33,47,376
s10_07,sit_start  ,2022,7,11,14,33,47,376
s10_07,sit_end    ,2022,7,11,14,33,48,683
s10_07,end        ,2022,7,11,14,33,48,683
s10_08,start      ,2022,7,11,14,34,29,557
s10_08,stand_start,2022,7,11,14,34,29,810
s10_08,stand_end  ,2022,7,11,14,34,30,962
s10_08,turn1_start,2022,7,11,14,34,33,259
s10_08,turn1_end  ,2022,7,11,14,34,34,363
s10_08,turn2_start,2022,7,11,14,34,36,751
s10_08,turn2_end  ,2022,7,11,14,34,37,673
s10_08,sit_start  ,2022,7,11,14,34,37,673
s10_08,sit_end    ,2022,7,11,14,34,38,928
s10_08,end        ,2022,7,11,14,34,38,928
s10_09,start      ,2022,7,11,14,34,58,104
s10_09,stand_start,2022,7,11,14,34,58,388
s10_09,stand_end  ,2022,7,11,14,34,59,459
s10_09,turn1_start,2022,7,11,14,35,1,901
s10_09,turn1_end  ,2022,7,11,14,35,3,37
s10_09,turn2_start,2022,7,11,14,35,5,195
s10_09,turn2_end  ,2022,7,11,14,35,6,197
s10_09,sit_start  ,2022,7,11,14,35,6,197
s10_09,sit_end    ,2022,7,11,14,35,7,706
s10_09,end        ,2022,7,11,14,35,8,7
s10_10,start      ,2022,7,11,14,35,28,856
s10_10,stand_start,2022,7,11,14,35,29,105
s10_10,stand_end  ,2022,7,11,14,35,30,392
s10_10,turn1_start,2022,7,11,14,35,32,889
s10_10,turn1_end  ,2022,7,11,14,35,33,976
s10_10,turn2_start,2022,7,11,14,35,36,398
s10_10,turn2_end  ,2022,7,11,14,35,37,452
s10_10,sit_start  ,2022,7,11,14,35,37,452
s10_10,sit_end    ,2022,7,11,14,35,39,122
s10_10,end        ,2022,7,11,14,35,39,976
