execution,phase,year,month,day,hour,minute,second,ms
s13_01,start      ,2022,7,12,10,46,2,862
s13_01,stand_start,2022,7,12,10,46,3,983
s13_01,stand_end  ,2022,7,12,10,46,4,903
s13_01,turn1_start,2022,7,12,10,46,7,410
s13_01,turn1_end  ,2022,7,12,10,46,8,229
s13_01,turn2_start,2022,7,12,10,46,10,405
s13_01,turn2_end  ,2022,7,12,10,46,11,475
s13_01,sit_start  ,2022,7,12,10,46,11,475
s13_01,sit_end    ,2022,7,12,10,46,13,161
s13_01,end        ,2022,7,12,10,46,14,766
s13_02,start      ,2022,7,12,10,46,53,173
s13_02,stand_start,2022,7,12,10,46,54,159
s13_02,stand_end  ,2022,7,12,10,46,55,212
s13_02,turn1_start,2022,7,12,10,46,57,235
s13_02,turn1_end  ,2022,7,12,10,46,58,121
s13_02,turn2_start,2022,7,12,10,46,59,976
s13_02,turn2_end  ,2022,7,12,10,47,0,864
s13_02,sit_start  ,2022,7,12,10,47,0,864
s13_02,sit_end    ,2022,7,12,10,47,2,86
s13_02,end        ,2022,7,12,10,47,3,139
s13_03,start      ,2022,7,12,10,47,27,596
s13_03,stand_start,2022,7,12,10,47,28,416
s13_03,stand_end  ,2022,7,12,10,47,29,402
s13_03,turn1_start,2022,7,12,10,47,31,390
s13_03,turn1_end  ,2022,7,12,10,47,32,142
s13_03,turn2_start,2022,7,12,10,47,34,116
s13_03,turn2_end  ,2022,7,12,10,47,35,175
s13_03,sit_start  ,2022,7,12,10,47,35,175
s13_03,sit_end    ,2022,7,12,10,47,36,228
s13_03,end        ,2022,7,12,10,47,36,411
s13_04,start      ,2022,7,12,10,48,3,822
s13_04,stand_start,2022,7,12,10,48,4,89
s13_04,stand_end  ,2022,7,12,10,48,5,43
s13_04,turn1_start,2022,7,12,10,48,7,204
s13_04,turn1_end  ,2022,7,12,10,48,8,158
s13_04,turn2_start,2022,7,12,10,48,10,52
s13_04,turn2_end  ,2022,7,12,10,48,11,256
s13_04,sit_start  ,2022,7,12,10,48,11,256
s13_04,sit_end    ,2022,7,12,10,48,12,653
s13_04,end        ,2022,7,12,10,48,13,355
s13_05,start      ,2022,7,12,10,48,56,932
s13_05,stand_start,2022,7,12,10,48,57,064
s13_05,stand_end  ,2022,7,12,10,48,58,114
s13_05,turn1_start,2022,7,12,10,49,0,270
s13_05,turn1_end  ,2022,7,12,10,49,1,389
s13_05,turn2_start,2022,7,12,10,49,2,894
s13_05,turn2_end  ,2022,7,12,10,49,4,114
s13_05,sit_start  ,2022,7,12,10,49,4,114
s13_05,sit_end    ,2022,7,12,10,49,5,256
s13_05,end        ,2022,7,12,10,49,6,392
s13_06,start      ,2022,7,12,10,49,33,653
s13_06,stand_start,2022,7,12,10,49,34,90
s13_06,stand_end  ,2022,7,12,10,49,35,277
s13_06,turn1_start,2022,7,12,10,49,37,194
s13_06,turn1_end  ,2022,7,12,10,49,38,446
s13_06,turn2_start,2022,7,12,10,49,40,207
s13_06,turn2_end  ,2022,7,12,10,49,41,176
s13_06,sit_start  ,2022,7,12,10,49,41,176
s13_06,sit_end    ,2022,7,12,10,49,42,580
s13_06,end        ,2022,7,12,10,49,43,248
s13_07,start      ,2022,7,12,10,50,4,802
s13_07,stand_start,2022,7,12,10,50,5,369
s13_07,stand_end  ,2022,7,12,10,50,6,394
s13_07,turn1_start,2022,7,12,10,50,8,551
s13_07,turn1_end  ,2022,7,12,10,50,9,860
s13_07,turn2_start,2022,7,12,10,50,12,53
s13_07,turn2_end  ,2022,7,12,10,50,13,156
s13_07,sit_start  ,2022,7,12,10,50,13,156
s13_07,sit_end    ,2022,7,12,10,50,14,573
s13_07,end        ,2022,7,12,10,50,15,8
s13_08,start      ,2022,7,12,10,50,35,10
s13_08,stand_start,2022,7,12,10,50,36,195
s13_08,stand_end  ,2022,7,12,10,50,37,365
s13_08,turn1_start,2022,7,12,10,50,39,790
s13_08,turn1_end  ,2022,7,12,10,50,40,893
s13_08,turn2_start,2022,7,12,10,50,43,64
s13_08,turn2_end  ,2022,7,12,10,50,44,118
s13_08,sit_start  ,2022,7,12,10,50,44,118
s13_08,sit_end    ,2022,7,12,10,50,45,492
s13_08,end        ,2022,7,12,10,50,46,244
s13_09,start      ,2022,7,12,10,51,8,248
s13_09,stand_start,2022,7,12,10,51,8,792
s13_09,stand_end  ,2022,7,12,10,51,9,778
s13_09,turn1_start,2022,7,12,10,51,11,971
s13_09,turn1_end  ,2022,7,12,10,51,12,905
s13_09,turn2_start,2022,7,12,10,51,14,679
s13_09,turn2_end  ,2022,7,12,10,51,15,686
s13_09,sit_start  ,2022,7,12,10,51,15,686
s13_09,sit_end    ,2022,7,12,10,51,17,8
s13_09,end        ,2022,7,12,10,51,17,511
s13_10,start      ,2022,7,12,10,51,33,510
s13_10,stand_start,2022,7,12,10,51,34,263
s13_10,stand_end  ,2022,7,12,10,51,35,301
s13_10,turn1_start,2022,7,12,10,51,37,544
s13_10,turn1_end  ,2022,7,12,10,51,38,563
s13_10,turn2_start,2022,7,12,10,51,40,344
s13_10,turn2_end  ,2022,7,12,10,51,41,448
s13_10,sit_start  ,2022,7,12,10,51,41,448
s13_10,sit_end    ,2022,7,12,10,51,42,886
s13_10,end        ,2022,7,12,10,51,43,466
