execution,phase,year,month,day,hour,minute,second,ms
s04_01,start      ,2022,7,11,13,23,1,200
s04_01,stand_start,2022,7,11,13,23,3,397
s04_01,stand_end  ,2022,7,11,13,23,4,596
s04_01,turn1_start,2022,7,11,13,23,6,903
s04_01,turn1_end  ,2022,7,11,13,23,8,279
s04_01,turn2_start,2022,7,11,13,23,10,870
s04_01,turn2_end  ,2022,7,11,13,23,11,606
s04_01,sit_start  ,2022,7,11,13,23,11,606
s04_01,sit_end    ,2022,7,11,13,23,13,462
s04_01,end        ,2022,7,11,13,23,13,846
s04_02,start      ,2022,7,11,13,23,56,368
s04_02,stand_start,2022,7,11,13,23,57,787
s04_02,stand_end  ,2022,7,11,13,23,57,842
s04_02,turn1_start,2022,7,11,13,24,1,515
s04_02,turn1_end  ,2022,7,11,13,24,2,588
s04_02,turn2_start,2022,7,11,13,24,4,917
s04_02,turn2_end  ,2022,7,11,13,24,5,753
s04_02,sit_start  ,2022,7,11,13,24,5,753
s04_02,sit_end    ,2022,7,11,13,24,8,25
s04_02,end        ,2022,7,11,13,24,8,527
s04_03,start      ,2022,7,11,13,25,7,505
s04_03,stand_start,2022,7,11,13,25,8,393
s04_03,stand_end  ,2022,7,11,13,25,9,713
s04_03,turn1_start,2022,7,11,13,25,12,38
s04_03,turn1_end  ,2022,7,11,13,25,13,559
s04_03,turn2_start,2022,7,11,13,25,16,168
s04_03,turn2_end  ,2022,7,11,13,25,16,888
s04_03,sit_start  ,2022,7,11,13,25,16,888
s04_03,sit_end    ,2022,7,11,13,25,18,227
s04_03,end        ,2022,7,11,13,25,19,784
s04_04,start      ,2022,7,11,13,25,47,807
s04_04,stand_start,2022,7,11,13,25,49,61
s04_04,stand_end  ,2022,7,11,13,25,50,15
s04_04,turn1_start,2022,7,11,13,25,52,356
s04_04,turn1_end  ,2022,7,11,13,25,53,359
s04_04,turn2_start,2022,7,11,13,25,55,704
s04_04,turn2_end  ,2022,7,11,13,25,56,724
s04_04,sit_start  ,2022,7,11,13,25,56,724
s04_04,sit_end    ,2022,7,11,13,25,58,951
s04_04,end        ,2022,7,11,13,26,0,21
s04_05,start      ,2022,7,11,13,26,18,711
s04_05,stand_start,2022,7,11,13,26,19,96
s04_05,stand_end  ,2022,7,11,13,26,20,417
s04_05,turn1_start,2022,7,11,13,26,22,746
s04_05,turn1_end  ,2022,7,11,13,26,23,750
s04_05,turn2_start,2022,7,11,13,26,25,688
s04_05,turn2_end  ,2022,7,11,13,26,26,707
s04_05,sit_start  ,2022,7,11,13,26,26,707
s04_05,sit_end    ,2022,7,11,13,26,28,412
s04_05,end        ,2022,7,11,13,26,28,913
s04_06,start      ,2022,7,11,13,26,46,085
s04_06,stand_start,2022,7,11,13,26,46,519
s04_06,stand_end  ,2022,7,11,13,26,47,789
s04_06,turn1_start,2022,7,11,13,26,50,198
s04_06,turn1_end  ,2022,7,11,13,26,51,383
s04_06,turn2_start,2022,7,11,13,26,53,389
s04_06,turn2_end  ,2022,7,11,13,26,54,243
s04_06,sit_start  ,2022,7,11,13,26,54,243
s04_06,sit_end    ,2022,7,11,13,26,55,694
s04_06,end        ,2022,7,11,13,26,56,28
s04_07,start      ,2022,7,11,13,27,24,620
s04_07,stand_start,2022,7,11,13,27,25,124
s04_07,stand_end  ,2022,7,11,13,27,26,596
s04_07,turn1_start,2022,7,11,13,27,28,550
s04_07,turn1_end  ,2022,7,11,13,27,29,738
s04_07,turn2_start,2022,7,11,13,27,31,863
s04_07,turn2_end  ,2022,7,11,13,27,32,499
s04_07,sit_start  ,2022,7,11,13,27,32,499
s04_07,sit_end    ,2022,7,11,13,27,33,853
s04_07,end        ,2022,7,11,13,27,34,155
s04_08,start      ,2022,7,11,13,27,50,240
s04_08,stand_start,2022,7,11,13,27,50,541
s04_08,stand_end  ,2022,7,11,13,27,51,946
s04_08,turn1_start,2022,7,11,13,27,54,279
s04_08,turn1_end  ,2022,7,11,13,27,55,450
s04_08,turn2_start,2022,7,11,13,27,57,684
s04_08,turn2_end  ,2022,7,11,13,27,58,301
s04_08,sit_start  ,2022,7,11,13,27,58,301
s04_08,sit_end    ,2022,7,11,13,27,59,735
s04_08,end        ,2022,7,11,13,28,0,254
s04_09,start      ,2022,7,11,13,29,12,595
s04_09,stand_start,2022,7,11,13,29,13,247
s04_09,stand_end  ,2022,7,11,13,29,14,570
s04_09,turn1_start,2022,7,11,13,29,16,590
s04_09,turn1_end  ,2022,7,11,13,29,17,880
s04_09,turn2_start,2022,7,11,13,29,20,39
s04_09,turn2_end  ,2022,7,11,13,29,20,742
s04_09,sit_start  ,2022,7,11,13,29,20,742
s04_09,sit_end    ,2022,7,11,13,29,21,745
s04_09,end        ,2022,7,11,13,29,22,400
s04_10,start      ,2022,7,11,13,29,43,710
s04_10,stand_start,2022,7,11,13,29,44,162
s04_10,stand_end  ,2022,7,11,13,29,45,602
s04_10,turn1_start,2022,7,11,13,29,48,93
s04_10,turn1_end  ,2022,7,11,13,29,49,317
s04_10,turn2_start,2022,7,11,13,29,51,408
s04_10,turn2_end  ,2022,7,11,13,29,52,127
s04_10,sit_start  ,2022,7,11,13,29,52,127
s04_10,sit_end    ,2022,7,11,13,29,53,381
s04_10,end        ,2022,7,11,13,29,53,966
