execution,phase,year,month,day,hour,minute,second,ms
s15_01,start      ,2022,7,12,11,20,34,519
s15_01,stand_start,2022,7,12,11,20,35,403
s15_01,stand_end  ,2022,7,12,11,20,36,440
s15_01,turn1_start,2022,7,12,11,20,38,997
s15_01,turn1_end  ,2022,7,12,11,20,40,134
s15_01,turn2_start,2022,7,12,11,20,42,325
s15_01,turn2_end  ,2022,7,12,11,20,43,179
s15_01,sit_start  ,2022,7,12,11,20,43,179
s15_01,sit_end    ,2022,7,12,11,20,44,634
s15_01,end        ,2022,7,12,11,20,45,303
s15_02,start      ,2022,7,12,11,21,3,591
s15_02,stand_start,2022,7,12,11,21,4,595
s15_02,stand_end  ,2022,7,12,11,21,5,488
s15_02,turn1_start,2022,7,12,11,21,7,774
s15_02,turn1_end  ,2022,7,12,11,21,8,860
s15_02,turn2_start,2022,7,12,11,21,11,18
s15_02,turn2_end  ,2022,7,12,11,21,11,822
s15_02,sit_start  ,2022,7,12,11,21,11,822
s15_02,sit_end    ,2022,7,12,11,21,13,95
s15_02,end        ,2022,7,12,11,21,13,595
s15_03,start      ,2022,7,12,11,22,2,794
s15_03,stand_start,2022,7,12,11,22,3,329
s15_03,stand_end  ,2022,7,12,11,22,4,149
s15_03,turn1_start,2022,7,12,11,22,6,643
s15_03,turn1_end  ,2022,7,12,11,22,7,678
s15_03,turn2_start,2022,7,12,11,22,9,568
s15_03,turn2_end  ,2022,7,12,11,22,10,438
s15_03,sit_start  ,2022,7,12,11,22,10,438
s15_03,sit_end    ,2022,7,12,11,22,11,458
s15_03,end        ,2022,7,12,11,22,12,44
s15_04,start      ,2022,7,12,11,22,29,911
s15_04,stand_start,2022,7,12,11,22,30,346
s15_04,stand_end  ,2022,7,12,11,22,31,233
s15_04,turn1_start,2022,7,12,11,22,33,407
s15_04,turn1_end  ,2022,7,12,11,22,34,576
s15_04,turn2_start,2022,7,12,11,22,36,617
s15_04,turn2_end  ,2022,7,12,11,22,37,318
s15_04,sit_start  ,2022,7,12,11,22,37,318
s15_04,sit_end    ,2022,7,12,11,22,38,489
s15_04,end        ,2022,7,12,11,22,38,489
s15_05,start      ,2022,7,12,11,22,59,31
s15_05,stand_start,2022,7,12,11,22,59,533
s15_05,stand_end  ,2022,7,12,11,23,0,404
s15_05,turn1_start,2022,7,12,11,23,2,816
s15_05,turn1_end  ,2022,7,12,11,23,3,836
s15_05,turn2_start,2022,7,12,11,23,5,909
s15_05,turn2_end  ,2022,7,12,11,23,6,728
s15_05,sit_start  ,2022,7,12,11,23,6,728
s15_05,sit_end    ,2022,7,12,11,23,7,682
s15_05,end        ,2022,7,12,11,23,8,352
s15_06,start      ,2022,7,12,11,23,24,898
s15_06,stand_start,2022,7,12,11,23,25,869
s15_06,stand_end  ,2022,7,12,11,23,26,756
s15_06,turn1_start,2022,7,12,11,23,28,829
s15_06,turn1_end  ,2022,7,12,11,23,29,817
s15_06,turn2_start,2022,7,12,11,23,32,10
s15_06,turn2_end  ,2022,7,12,11,23,32,645
s15_06,sit_start  ,2022,7,12,11,23,32,645
s15_06,sit_end    ,2022,7,12,11,23,34,319
s15_06,end        ,2022,7,12,11,23,34,487
s15_07,start      ,2022,7,12,11,23,50,534
s15_07,stand_start,2022,7,12,11,23,51,202
s15_07,stand_end  ,2022,7,12,11,23,52,23
s15_07,turn1_start,2022,7,12,11,23,54,414
s15_07,turn1_end  ,2022,7,12,11,23,55,235
s15_07,turn2_start,2022,7,12,11,23,57,392
s15_07,turn2_end  ,2022,7,12,11,23,58,130
s15_07,sit_start  ,2022,7,12,11,23,58,130
s15_07,sit_end    ,2022,7,12,11,23,59,82
s15_07,end        ,2022,7,12,11,23,59,468
s15_08,start      ,2022,7,12,11,24,14,759
s15_08,stand_start,2022,7,12,11,24,15,796
s15_08,stand_end  ,2022,7,12,11,24,16,682
s15_08,turn1_start,2022,7,12,11,24,18,857
s15_08,turn1_end  ,2022,7,12,11,24,19,977
s15_08,turn2_start,2022,7,12,11,24,21,851
s15_08,turn2_end  ,2022,7,12,11,24,22,521
s15_08,sit_start  ,2022,7,12,11,24,22,521
s15_08,sit_end    ,2022,7,12,11,24,23,857
s15_08,end        ,2022,7,12,11,24,23,857
s15_09,start      ,2022,7,12,11,24,39,814
s15_09,stand_start,2022,7,12,11,24,40,918
s15_09,stand_end  ,2022,7,12,11,24,41,721
s15_09,turn1_start,2022,7,12,11,24,44,31
s15_09,turn1_end  ,2022,7,12,11,24,45,152
s15_09,turn2_start,2022,7,12,11,24,47,142
s15_09,turn2_end  ,2022,7,12,11,24,47,878
s15_09,sit_start  ,2022,7,12,11,24,47,878
s15_09,sit_end    ,2022,7,12,11,24,48,731
s15_09,end        ,2022,7,12,11,24,49,183
s15_10,start      ,2022,7,12,11,25,12,401
s15_10,stand_start,2022,7,12,11,25,12,786
s15_10,stand_end  ,2022,7,12,11,25,13,539
s15_10,turn1_start,2022,7,12,11,25,16,0
s15_10,turn1_end  ,2022,7,12,11,25,17,53
s15_10,turn2_start,2022,7,12,11,25,19,94
s15_10,turn2_end  ,2022,7,12,11,25,19,914
s15_10,sit_start  ,2022,7,12,11,25,19,914
s15_10,sit_end    ,2022,7,12,11,25,20,832
s15_10,end        ,2022,7,12,11,25,21,718
